"기준년월일","요일","시간대","발신지_시도","발신지_시군구","발신지_읍면동","통화건수"
"20151201","화","00","서울특별시","강남구","역삼동","18"
"20151201","화","00","서울특별시","강남구","신사동","5"
"20151201","화","00","서울특별시","강남구","삼성동","5"
"20151201","화","00","서울특별시","강남구","논현동","5"
"20151201","화","00","서울특별시","강남구","대치동","5"
"20151201","화","00","서울특별시","강남구","수서동","5"
"20151201","화","00","서울특별시","구로구","개봉동","5"
"20151201","화","00","서울특별시","동작구","사당동","5"
"20151201","화","00","서울특별시","마포구","상수동","5"
"20151201","화","00","서울특별시","마포구","공덕동","5"
"20151201","화","00","서울특별시","마포구","망원동","5"
"20151201","화","00","서울특별시","서초구","양재동","5"
"20151201","화","00","서울특별시","서초구","서초동","5"
"20151201","화","00","서울특별시","서초구","반포동","5"
"20151201","화","00","서울특별시","성동구","성수동2가","5"
"20151201","화","00","서울특별시","송파구","송파동","5"
"20151201","화","00","서울특별시","송파구","가락동","5"
"20151201","화","00","서울특별시","용산구","이태원동","5"
"20151201","화","00","서울특별시","용산구","동자동","5"
"20151201","화","00","서울특별시","용산구","보광동","5"
"20151201","화","00","서울특별시","용산구","한강로1가","5"
"20151201","화","00","서울특별시","종로구","서린동","5"
"20151201","화","00","서울특별시","중구","수표동","5"
"20151201","화","00","서울특별시","중구","봉래동2가","5"
"20151201","화","00","서울특별시","중구","수하동","5"
"20151201","화","01","서울특별시","강남구","논현동","5"
"20151201","화","01","서울특별시","강남구","역삼동","7"
"20151201","화","01","서울특별시","강서구","염창동","5"
"20151201","화","01","서울특별시","광진구","자양동","5"
"20151201","화","01","서울특별시","동대문구","제기동","5"
"20151201","화","01","서울특별시","마포구","상암동","5"
"20151201","화","01","서울특별시","서초구","서초동","5"
"20151201","화","01","서울특별시","송파구","가락동","5"
"20151201","화","01","서울특별시","용산구","동자동","5"
"20151201","화","01","서울특별시","중구","을지로7가","5"
"20151201","화","01","서울특별시","중구","순화동","5"
"20151201","화","01","서울특별시","중구","수하동","5"
"20151201","화","01","서울특별시","중구","서소문동","5"
"20151201","화","02","서울특별시","강남구","삼성동","5"
"20151201","화","02","서울특별시","강남구","논현동","5"
"20151201","화","02","서울특별시","강남구","역삼동","5"
"20151201","화","02","서울특별시","강동구","길동","5"
"20151201","화","02","서울특별시","강서구","공항동","5"
"20151201","화","02","서울특별시","서초구","서초동","5"
"20151201","화","02","서울특별시","송파구","가락동","5"
"20151201","화","02","서울특별시","영등포구","여의도동","5"
"20151201","화","02","서울특별시","중구","충무로4가","5"
"20151201","화","02","서울특별시","중구","신당동","5"
"20151201","화","03","서울특별시","강남구","삼성동","5"
"20151201","화","03","서울특별시","강서구","화곡동","5"
"20151201","화","03","서울특별시","노원구","상계동","5"
"20151201","화","03","서울특별시","도봉구","창동","5"
"20151201","화","03","서울특별시","마포구","서교동","5"
"20151201","화","03","서울특별시","송파구","송파동","5"
"20151201","화","03","서울특별시","송파구","가락동","5"
"20151201","화","03","서울특별시","양천구","목동","5"
"20151201","화","04","서울특별시","강남구","역삼동","5"
"20151201","화","04","서울특별시","강남구","삼성동","5"
"20151201","화","04","서울특별시","강남구","세곡동","5"
"20151201","화","04","서울특별시","강서구","등촌동","5"
"20151201","화","04","서울특별시","구로구","개봉동","5"
"20151201","화","04","서울특별시","서초구","양재동","5"
"20151201","화","04","서울특별시","서초구","서초동","5"
"20151201","화","04","서울특별시","송파구","송파동","5"
"20151201","화","04","서울특별시","영등포구","양평동4가","5"
"20151201","화","05","서울특별시","강남구","삼성동","5"
"20151201","화","05","서울특별시","동작구","본동","5"
"20151201","화","05","서울특별시","송파구","가락동","5"
"20151201","화","05","서울특별시","중구","신당동","5"
"20151201","화","06","서울특별시","강남구","삼성동","5"
"20151201","화","06","서울특별시","강남구","논현동","5"
"20151201","화","06","서울특별시","도봉구","창동","5"
"20151201","화","06","서울특별시","마포구","공덕동","5"
"20151201","화","06","서울특별시","송파구","송파동","5"
"20151201","화","06","서울특별시","송파구","가락동","5"
"20151201","화","07","서울특별시","강동구","강일동","5"
"20151201","화","07","서울특별시","강서구","내발산동","5"
"20151201","화","07","서울특별시","도봉구","창동","5"
"20151201","화","07","서울특별시","서초구","서초동","5"
"20151201","화","07","서울특별시","송파구","가락동","5"
"20151201","화","07","서울특별시","은평구","구산동","5"
"20151201","화","08","서울특별시","강남구","세곡동","5"
"20151201","화","08","서울특별시","강남구","삼성동","5"
"20151201","화","08","서울특별시","강남구","일원동","5"
"20151201","화","08","서울특별시","강동구","천호동","5"
"20151201","화","08","서울특별시","강동구","상일동","5"
"20151201","화","08","서울특별시","강서구","방화동","5"
"20151201","화","08","서울특별시","도봉구","창동","24"
"20151201","화","08","서울특별시","서초구","양재동","5"
"20151201","화","08","서울특별시","서초구","서초동","5"
"20151201","화","08","서울특별시","송파구","송파동","5"
"20151201","화","08","서울특별시","송파구","가락동","5"
"20151201","화","08","서울특별시","용산구","동자동","5"
"20151201","화","09","서울특별시","강남구","도곡동","5"
"20151201","화","09","서울특별시","강남구","논현동","5"
"20151201","화","09","서울특별시","강동구","강일동","5"
"20151201","화","09","서울특별시","강서구","화곡동","5"
"20151201","화","09","서울특별시","도봉구","창동","5"
"20151201","화","09","서울특별시","서초구","방배동","5"
"20151201","화","09","서울특별시","용산구","보광동","5"
"20151201","화","10","서울특별시","강남구","삼성동","5"
"20151201","화","10","서울특별시","강남구","논현동","5"
"20151201","화","10","서울특별시","강남구","역삼동","5"
"20151201","화","10","서울특별시","강동구","길동","5"
"20151201","화","10","서울특별시","구로구","신도림동","5"
"20151201","화","10","서울특별시","도봉구","창동","5"
"20151201","화","10","서울특별시","서초구","방배동","5"
"20151201","화","10","서울특별시","서초구","양재동","5"
"20151201","화","10","서울특별시","영등포구","문래동3가","5"
"20151201","화","11","서울특별시","강서구","등촌동","5"
"20151201","화","11","서울특별시","구로구","개봉동","5"
"20151201","화","11","서울특별시","도봉구","창동","5"
"20151201","화","11","서울특별시","동작구","대방동","5"
"20151201","화","11","서울특별시","마포구","합정동","5"
"20151201","화","11","서울특별시","서대문구","대신동","5"
"20151201","화","11","서울특별시","서초구","방배동","5"
"20151201","화","11","서울특별시","영등포구","당산동","5"
"20151201","화","12","서울특별시","강남구","세곡동","5"
"20151201","화","12","서울특별시","강남구","역삼동","5"
"20151201","화","12","서울특별시","강남구","논현동","5"
"20151201","화","12","서울특별시","강동구","상일동","5"
"20151201","화","12","서울특별시","강동구","명일동","5"
"20151201","화","12","서울특별시","강서구","화곡동","5"
"20151201","화","12","서울특별시","광진구","자양동","5"
"20151201","화","12","서울특별시","구로구","개봉동","5"
"20151201","화","12","서울특별시","도봉구","창동","8"
"20151201","화","12","서울특별시","마포구","창전동","5"
"20151201","화","12","서울특별시","서초구","양재동","5"
"20151201","화","12","서울특별시","서초구","서초동","5"
"20151201","화","12","서울특별시","송파구","가락동","5"
"20151201","화","13","서울특별시","강남구","삼성동","5"
"20151201","화","13","서울특별시","강남구","대치동","5"
"20151201","화","13","서울특별시","강동구","길동","5"
"20151201","화","13","서울특별시","강서구","가양동","5"
"20151201","화","13","서울특별시","관악구","봉천동","5"
"20151201","화","13","서울특별시","도봉구","창동","5"
"20151201","화","13","서울특별시","동작구","본동","5"
"20151201","화","13","서울특별시","송파구","가락동","5"
"20151201","화","13","서울특별시","영등포구","여의도동","5"
"20151201","화","13","서울특별시","중랑구","면목동","5"
"20151201","화","14","서울특별시","강남구","삼성동","5"
"20151201","화","14","서울특별시","관악구","봉천동","5"
"20151201","화","14","서울특별시","광진구","자양동","5"
"20151201","화","14","서울특별시","도봉구","창동","5"
"20151201","화","14","서울특별시","서초구","양재동","5"
"20151201","화","14","서울특별시","서초구","방배동","5"
"20151201","화","14","서울특별시","용산구","동자동","5"
"20151201","화","14","서울특별시","중랑구","망우동","5"
"20151201","화","15","서울특별시","강남구","논현동","5"
"20151201","화","15","서울특별시","강남구","삼성동","5"
"20151201","화","15","서울특별시","강동구","명일동","5"
"20151201","화","15","서울특별시","강서구","화곡동","5"
"20151201","화","15","서울특별시","강서구","내발산동","5"
"20151201","화","15","서울특별시","도봉구","창동","5"
"20151201","화","15","서울특별시","서초구","양재동","5"
"20151201","화","16","서울특별시","강남구","신사동","5"
"20151201","화","16","서울특별시","강남구","역삼동","5"
"20151201","화","16","서울특별시","강남구","논현동","5"
"20151201","화","16","서울특별시","강동구","고덕동","5"
"20151201","화","16","서울특별시","강서구","화곡동","5"
"20151201","화","16","서울특별시","강서구","가양동","5"
"20151201","화","16","서울특별시","도봉구","창동","5"
"20151201","화","16","서울특별시","서초구","양재동","5"
"20151201","화","16","서울특별시","서초구","서초동","5"
"20151201","화","16","서울특별시","송파구","송파동","5"
"20151201","화","16","서울특별시","양천구","신월동","5"
"20151201","화","16","서울특별시","종로구","서린동","5"
"20151201","화","16","서울특별시","중구","수하동","5"
"20151201","화","17","서울특별시","강남구","대치동","5"
"20151201","화","17","서울특별시","강남구","삼성동","5"
"20151201","화","17","서울특별시","강남구","역삼동","5"
"20151201","화","17","서울특별시","강동구","길동","5"
"20151201","화","17","서울특별시","강서구","방화동","5"
"20151201","화","17","서울특별시","도봉구","창동","5"
"20151201","화","17","서울특별시","동작구","노량진동","5"
"20151201","화","17","서울특별시","서초구","양재동","5"
"20151201","화","17","서울특별시","영등포구","양평동4가","5"
"20151201","화","17","서울특별시","영등포구","문래동3가","5"
"20151201","화","17","서울특별시","중구","신당동","5"
"20151201","화","18","서울특별시","강남구","역삼동","5"
"20151201","화","18","서울특별시","강남구","세곡동","5"
"20151201","화","18","서울특별시","강동구","강일동","5"
"20151201","화","18","서울특별시","강동구","길동","5"
"20151201","화","18","서울특별시","도봉구","창동","5"
"20151201","화","18","서울특별시","마포구","상암동","5"
"20151201","화","18","서울특별시","서대문구","대신동","5"
"20151201","화","18","서울특별시","서초구","양재동","5"
"20151201","화","18","서울특별시","서초구","서초동","5"
"20151201","화","18","서울특별시","송파구","가락동","5"
"20151201","화","18","서울특별시","영등포구","문래동3가","5"
"20151201","화","18","서울특별시","중구","수하동","5"
"20151201","화","19","서울특별시","강남구","삼성동","5"
"20151201","화","19","서울특별시","강남구","도곡동","5"
"20151201","화","19","서울특별시","강남구","역삼동","5"
"20151201","화","19","서울특별시","강동구","길동","5"
"20151201","화","19","서울특별시","강동구","고덕동","5"
"20151201","화","19","서울특별시","강서구","내발산동","5"
"20151201","화","19","서울특별시","구로구","개봉동","5"
"20151201","화","19","서울특별시","도봉구","창동","5"
"20151201","화","19","서울특별시","성동구","성수동2가","5"
"20151201","화","19","서울특별시","송파구","송파동","5"
"20151201","화","19","서울특별시","은평구","구산동","5"
"20151201","화","19","서울특별시","종로구","교북동","5"
"20151201","화","19","서울특별시","중구","신당동","5"
"20151201","화","19","서울특별시","중구","수하동","5"
"20151201","화","19","서울특별시","중구","서소문동","5"
"20151201","화","20","서울특별시","강남구","역삼동","5"
"20151201","화","20","서울특별시","강남구","삼성동","5"
"20151201","화","20","서울특별시","강남구","논현동","5"
"20151201","화","20","서울특별시","강동구","강일동","5"
"20151201","화","20","서울특별시","서대문구","대현동","5"
"20151201","화","20","서울특별시","송파구","문정동","5"
"20151201","화","20","서울특별시","송파구","가락동","5"
"20151201","화","20","서울특별시","양천구","신월동","5"
"20151201","화","20","서울특별시","영등포구","여의도동","5"
"20151201","화","20","서울특별시","은평구","불광동","5"
"20151201","화","20","서울특별시","종로구","재동","5"
"20151201","화","20","서울특별시","종로구","서린동","5"
"20151201","화","20","서울특별시","중구","수하동","5"
"20151201","화","20","서울특별시","중구","서소문동","5"
"20151201","화","21","서울특별시","강남구","삼성동","5"
"20151201","화","21","서울특별시","강남구","도곡동","5"
"20151201","화","21","서울특별시","강남구","논현동","5"
"20151201","화","21","서울특별시","강남구","역삼동","5"
"20151201","화","21","서울특별시","강서구","가양동","5"
"20151201","화","21","서울특별시","금천구","가산동","5"
"20151201","화","21","서울특별시","도봉구","창동","5"
"20151201","화","21","서울특별시","마포구","동교동","5"
"20151201","화","21","서울특별시","마포구","성산동","5"
"20151201","화","21","서울특별시","서대문구","연희동","5"
"20151201","화","21","서울특별시","서초구","서초동","5"
"20151201","화","21","서울특별시","서초구","방배동","5"
"20151201","화","21","서울특별시","서초구","양재동","5"
"20151201","화","21","서울특별시","성동구","성수동2가","5"
"20151201","화","21","서울특별시","성북구","정릉동","5"
"20151201","화","21","서울특별시","용산구","한강로1가","5"
"20151201","화","21","서울특별시","용산구","동자동","5"
"20151201","화","21","서울특별시","용산구","이촌동","5"
"20151201","화","21","서울특별시","종로구","내수동","5"
"20151201","화","21","서울특별시","종로구","서린동","5"
"20151201","화","21","서울특별시","중구","순화동","5"
"20151201","화","21","서울특별시","중구","서소문동","5"
"20151201","화","21","서울특별시","중구","수하동","5"
"20151201","화","21","서울특별시","중구","수표동","5"
"20151201","화","22","서울특별시","강남구","역삼동","9"
"20151201","화","22","서울특별시","강남구","논현동","5"
"20151201","화","22","서울특별시","강남구","삼성동","5"
"20151201","화","22","서울특별시","강동구","상일동","5"
"20151201","화","22","서울특별시","강동구","강일동","5"
"20151201","화","22","서울특별시","강서구","화곡동","5"
"20151201","화","22","서울특별시","구로구","신도림동","5"
"20151201","화","22","서울특별시","도봉구","창동","5"
"20151201","화","22","서울특별시","동대문구","제기동","5"
"20151201","화","22","서울특별시","마포구","노고산동","5"
"20151201","화","22","서울특별시","마포구","서교동","5"
"20151201","화","22","서울특별시","서대문구","대현동","5"
"20151201","화","22","서울특별시","서초구","서초동","5"
"20151201","화","22","서울특별시","서초구","방배동","5"
"20151201","화","22","서울특별시","서초구","양재동","5"
"20151201","화","22","서울특별시","성북구","동선동2가","5"
"20151201","화","22","서울특별시","송파구","문정동","5"
"20151201","화","22","서울특별시","송파구","가락동","5"
"20151201","화","22","서울특별시","송파구","송파동","5"
"20151201","화","22","서울특별시","영등포구","영등포동8가","5"
"20151201","화","22","서울특별시","영등포구","당산동","5"
"20151201","화","22","서울특별시","영등포구","여의도동","8"
"20151201","화","22","서울특별시","용산구","청파동3가","5"
"20151201","화","22","서울특별시","용산구","동자동","5"
"20151201","화","22","서울특별시","종로구","동숭동","5"
"20151201","화","22","서울특별시","종로구","창신동","5"
"20151201","화","22","서울특별시","종로구","서린동","5"
"20151201","화","22","서울특별시","중구","순화동","5"
"20151201","화","22","서울특별시","중구","을지로7가","5"
"20151201","화","22","서울특별시","중구","수하동","5"
"20151201","화","22","서울특별시","중구","남대문로5가","5"
"20151201","화","22","서울특별시","중구","충무로4가","5"
"20151201","화","22","서울특별시","중랑구","망우동","5"
"20151201","화","23","서울특별시","강남구","역삼동","22"
"20151201","화","23","서울특별시","강남구","신사동","5"
"20151201","화","23","서울특별시","강남구","삼성동","5"
"20151201","화","23","서울특별시","강남구","논현동","5"
"20151201","화","23","서울특별시","강남구","대치동","5"
"20151201","화","23","서울특별시","강남구","수서동","5"
"20151201","화","23","서울특별시","광진구","능동","5"
"20151201","화","23","서울특별시","금천구","시흥동","5"
"20151201","화","23","서울특별시","노원구","상계동","5"
"20151201","화","23","서울특별시","도봉구","창동","5"
"20151201","화","23","서울특별시","동대문구","제기동","5"
"20151201","화","23","서울특별시","동작구","사당동","5"
"20151201","화","23","서울특별시","마포구","마포동","5"
"20151201","화","23","서울특별시","마포구","상암동","5"
"20151201","화","23","서울특별시","서대문구","창천동","5"
"20151201","화","23","서울특별시","서초구","서초동","5"
"20151201","화","23","서울특별시","서초구","반포동","5"
"20151201","화","23","서울특별시","서초구","양재동","5"
"20151201","화","23","서울특별시","성동구","성수동2가","5"
"20151201","화","23","서울특별시","송파구","문정동","5"
"20151201","화","23","서울특별시","송파구","가락동","5"
"20151201","화","23","서울특별시","송파구","송파동","5"
"20151201","화","23","서울특별시","영등포구","문래동3가","5"
"20151201","화","23","서울특별시","영등포구","여의도동","6"
"20151201","화","23","서울특별시","용산구","한강로1가","5"
"20151201","화","23","서울특별시","용산구","갈월동","5"
"20151201","화","23","서울특별시","용산구","한남동","5"
"20151201","화","23","서울특별시","용산구","이태원동","5"
"20151201","화","23","서울특별시","용산구","동자동","5"
"20151201","화","23","서울특별시","은평구","구산동","5"
"20151201","화","23","서울특별시","종로구","계동","5"
"20151201","화","23","서울특별시","종로구","서린동","5"
"20151201","화","23","서울특별시","중구","을지로3가","5"
"20151201","화","23","서울특별시","중구","남대문로5가","5"
"20151201","화","23","서울특별시","중구","을지로7가","5"
"20151201","화","23","서울특별시","중구","순화동","5"
"20151201","화","23","서울특별시","중구","수하동","12"
"20151202","수","00","서울특별시","강남구","논현동","5"
"20151202","수","00","서울특별시","강남구","역삼동","14"
"20151202","수","00","서울특별시","강남구","삼성동","5"
"20151202","수","00","서울특별시","강남구","대치동","5"
"20151202","수","00","서울특별시","강남구","신사동","5"
"20151202","수","00","서울특별시","강북구","미아동","5"
"20151202","수","00","서울특별시","관악구","봉천동","5"
"20151202","수","00","서울특별시","구로구","신도림동","5"
"20151202","수","00","서울특별시","도봉구","창동","5"
"20151202","수","00","서울특별시","동대문구","제기동","5"
"20151202","수","00","서울특별시","동작구","사당동","5"
"20151202","수","00","서울특별시","마포구","합정동","5"
"20151202","수","00","서울특별시","마포구","도화동","5"
"20151202","수","00","서울특별시","마포구","상암동","5"
"20151202","수","00","서울특별시","서대문구","대현동","5"
"20151202","수","00","서울특별시","서초구","양재동","5"
"20151202","수","00","서울특별시","성동구","성수동2가","5"
"20151202","수","00","서울특별시","성북구","동선동2가","5"
"20151202","수","00","서울특별시","송파구","문정동","5"
"20151202","수","00","서울특별시","송파구","거여동","5"
"20151202","수","00","서울특별시","송파구","가락동","5"
"20151202","수","00","서울특별시","송파구","송파동","5"
"20151202","수","00","서울특별시","영등포구","도림동","5"
"20151202","수","00","서울특별시","영등포구","여의도동","6"
"20151202","수","00","서울특별시","용산구","갈월동","5"
"20151202","수","00","서울특별시","용산구","동자동","5"
"20151202","수","00","서울특별시","은평구","수색동","5"
"20151202","수","00","서울특별시","종로구","서린동","5"
"20151202","수","00","서울특별시","종로구","동숭동","5"
"20151202","수","00","서울특별시","종로구","내수동","5"
"20151202","수","00","서울특별시","종로구","적선동","5"
"20151202","수","00","서울특별시","중구","을지로3가","5"
"20151202","수","00","서울특별시","중구","신당동","5"
"20151202","수","00","서울특별시","중구","수하동","5"
"20151202","수","01","서울특별시","강남구","역삼동","5"
"20151202","수","01","서울특별시","강남구","논현동","5"
"20151202","수","01","서울특별시","강남구","청담동","5"
"20151202","수","01","서울특별시","강서구","등촌동","5"
"20151202","수","01","서울특별시","도봉구","창동","5"
"20151202","수","01","서울특별시","서초구","서초동","5"
"20151202","수","01","서울특별시","서초구","방배동","5"
"20151202","수","01","서울특별시","송파구","송파동","5"
"20151202","수","01","서울특별시","송파구","가락동","5"
"20151202","수","01","서울특별시","영등포구","여의도동","5"
"20151202","수","01","서울특별시","영등포구","신길동","5"
"20151202","수","01","서울특별시","종로구","서린동","5"
"20151202","수","01","서울특별시","종로구","내수동","5"
"20151202","수","01","서울특별시","중구","수표동","5"
"20151202","수","01","서울특별시","중구","남대문로5가","5"
"20151202","수","01","서울특별시","중구","수하동","5"
"20151202","수","02","서울특별시","강남구","역삼동","5"
"20151202","수","02","서울특별시","강남구","수서동","5"
"20151202","수","02","서울특별시","강동구","상일동","5"
"20151202","수","02","서울특별시","강서구","등촌동","5"
"20151202","수","02","서울특별시","구로구","개봉동","5"
"20151202","수","02","서울특별시","도봉구","창동","5"
"20151202","수","02","서울특별시","동작구","노량진동","5"
"20151202","수","02","서울특별시","마포구","도화동","5"
"20151202","수","02","서울특별시","서초구","서초동","5"
"20151202","수","02","서울특별시","송파구","문정동","5"
"20151202","수","02","서울특별시","영등포구","당산동","5"
"20151202","수","02","서울특별시","용산구","동자동","5"
"20151202","수","02","서울특별시","종로구","교북동","5"
"20151202","수","02","서울특별시","중구","충무로4가","5"
"20151202","수","03","서울특별시","강동구","길동","5"
"20151202","수","03","서울특별시","강서구","등촌동","5"
"20151202","수","03","서울특별시","마포구","상암동","5"
"20151202","수","03","서울특별시","마포구","서교동","5"
"20151202","수","03","서울특별시","영등포구","당산동","5"
"20151202","수","03","서울특별시","종로구","서린동","5"
"20151202","수","04","서울특별시","강서구","내발산동","5"
"20151202","수","04","서울특별시","강서구","화곡동","5"
"20151202","수","04","서울특별시","구로구","개봉동","5"
"20151202","수","05","서울특별시","도봉구","창동","5"
"20151202","수","05","서울특별시","마포구","도화동","5"
"20151202","수","05","서울특별시","성동구","성수동2가","5"
"20151202","수","06","서울특별시","강남구","삼성동","5"
"20151202","수","06","서울특별시","강서구","화곡동","5"
"20151202","수","06","서울특별시","마포구","공덕동","5"
"20151202","수","06","서울특별시","서대문구","대현동","5"
"20151202","수","06","서울특별시","송파구","송파동","5"
"20151202","수","06","서울특별시","종로구","신영동","5"
"20151202","수","07","서울특별시","강남구","개포동","5"
"20151202","수","07","서울특별시","강동구","암사동","5"
"20151202","수","07","서울특별시","강서구","내발산동","5"
"20151202","수","07","서울특별시","강서구","등촌동","5"
"20151202","수","07","서울특별시","도봉구","창동","8"
"20151202","수","07","서울특별시","도봉구","도봉동","5"
"20151202","수","07","서울특별시","동작구","상도1동","5"
"20151202","수","07","서울특별시","마포구","노고산동","5"
"20151202","수","07","서울특별시","서초구","서초동","5"
"20151202","수","07","서울특별시","서초구","반포동","5"
"20151202","수","07","서울특별시","송파구","송파동","5"
"20151202","수","07","서울특별시","송파구","가락동","5"
"20151202","수","07","서울특별시","양천구","신정동","5"
"20151202","수","07","서울특별시","은평구","응암동","5"
"20151202","수","07","서울특별시","은평구","불광동","5"
"20151202","수","08","서울특별시","강남구","삼성동","5"
"20151202","수","08","서울특별시","강남구","대치동","5"
"20151202","수","08","서울특별시","강남구","논현동","5"
"20151202","수","08","서울특별시","강남구","수서동","5"
"20151202","수","08","서울특별시","강동구","상일동","5"
"20151202","수","08","서울특별시","강동구","명일동","5"
"20151202","수","08","서울특별시","강동구","고덕동","5"
"20151202","수","08","서울특별시","강서구","등촌동","5"
"20151202","수","08","서울특별시","강서구","내발산동","5"
"20151202","수","08","서울특별시","도봉구","창동","29"
"20151202","수","08","서울특별시","마포구","대흥동","5"
"20151202","수","08","서울특별시","서초구","양재동","5"
"20151202","수","08","서울특별시","서초구","반포동","5"
"20151202","수","08","서울특별시","서초구","서초동","5"
"20151202","수","08","서울특별시","송파구","송파동","5"
"20151202","수","08","서울특별시","영등포구","신길동","5"
"20151202","수","08","서울특별시","영등포구","여의도동","5"
"20151202","수","08","서울특별시","용산구","보광동","5"
"20151202","수","08","서울특별시","중구","신당동","5"
"20151202","수","09","서울특별시","강남구","세곡동","5"
"20151202","수","09","서울특별시","강남구","대치동","5"
"20151202","수","09","서울특별시","강남구","도곡동","5"
"20151202","수","09","서울특별시","강동구","암사동","5"
"20151202","수","09","서울특별시","강동구","강일동","5"
"20151202","수","09","서울특별시","강서구","등촌동","5"
"20151202","수","09","서울특별시","강서구","내발산동","5"
"20151202","수","09","서울특별시","강서구","화곡동","5"
"20151202","수","09","서울특별시","금천구","시흥동","5"
"20151202","수","09","서울특별시","도봉구","창동","5"
"20151202","수","09","서울특별시","동작구","사당동","5"
"20151202","수","09","서울특별시","마포구","상암동","5"
"20151202","수","09","서울특별시","서초구","양재동","5"
"20151202","수","09","서울특별시","서초구","반포동","5"
"20151202","수","09","서울특별시","서초구","방배동","5"
"20151202","수","09","서울특별시","송파구","문정동","5"
"20151202","수","09","서울특별시","송파구","가락동","5"
"20151202","수","09","서울특별시","영등포구","당산동","5"
"20151202","수","09","서울특별시","영등포구","양평동4가","5"
"20151202","수","10","서울특별시","강남구","역삼동","5"
"20151202","수","10","서울특별시","강남구","삼성동","5"
"20151202","수","10","서울특별시","강동구","강일동","5"
"20151202","수","10","서울특별시","강서구","내발산동","5"
"20151202","수","10","서울특별시","금천구","가산동","5"
"20151202","수","10","서울특별시","도봉구","창동","5"
"20151202","수","10","서울특별시","동작구","사당동","5"
"20151202","수","10","서울특별시","서초구","양재동","5"
"20151202","수","10","서울특별시","서초구","방배동","5"
"20151202","수","10","서울특별시","서초구","반포동","5"
"20151202","수","10","서울특별시","성동구","성수동2가","5"
"20151202","수","10","서울특별시","양천구","신월동","5"
"20151202","수","11","서울특별시","강남구","수서동","5"
"20151202","수","11","서울특별시","강남구","논현동","5"
"20151202","수","11","서울특별시","강남구","일원동","5"
"20151202","수","11","서울특별시","금천구","가산동","5"
"20151202","수","11","서울특별시","도봉구","창동","5"
"20151202","수","11","서울특별시","용산구","보광동","5"
"20151202","수","11","서울특별시","은평구","불광동","5"
"20151202","수","11","서울특별시","중구","순화동","5"
"20151202","수","12","서울특별시","강남구","삼성동","5"
"20151202","수","12","서울특별시","강남구","도곡동","5"
"20151202","수","12","서울특별시","강남구","세곡동","5"
"20151202","수","12","서울특별시","강남구","논현동","5"
"20151202","수","12","서울특별시","강동구","길동","5"
"20151202","수","12","서울특별시","강동구","고덕동","5"
"20151202","수","12","서울특별시","강서구","공항동","5"
"20151202","수","12","서울특별시","강서구","화곡동","5"
"20151202","수","12","서울특별시","도봉구","창동","5"
"20151202","수","12","서울특별시","서대문구","북가좌동","5"
"20151202","수","12","서울특별시","서대문구","대현동","5"
"20151202","수","12","서울특별시","송파구","문정동","5"
"20151202","수","12","서울특별시","송파구","가락동","5"
"20151202","수","12","서울특별시","영등포구","영등포동3가","5"
"20151202","수","12","서울특별시","종로구","서린동","5"
"20151202","수","12","서울특별시","중구","수하동","5"
"20151202","수","13","서울특별시","강남구","세곡동","5"
"20151202","수","13","서울특별시","강남구","역삼동","5"
"20151202","수","13","서울특별시","강동구","상일동","5"
"20151202","수","13","서울특별시","강동구","암사동","5"
"20151202","수","13","서울특별시","강서구","등촌동","5"
"20151202","수","13","서울특별시","도봉구","창동","5"
"20151202","수","13","서울특별시","서대문구","대현동","5"
"20151202","수","13","서울특별시","서초구","양재동","5"
"20151202","수","13","서울특별시","서초구","반포동","5"
"20151202","수","13","서울특별시","송파구","가락동","5"
"20151202","수","13","서울특별시","용산구","동자동","5"
"20151202","수","14","서울특별시","강남구","역삼동","5"
"20151202","수","14","서울특별시","강남구","일원동","5"
"20151202","수","14","서울특별시","강남구","대치동","5"
"20151202","수","14","서울특별시","강남구","삼성동","5"
"20151202","수","14","서울특별시","강동구","상일동","5"
"20151202","수","14","서울특별시","강서구","방화동","5"
"20151202","수","14","서울특별시","도봉구","창동","5"
"20151202","수","14","서울특별시","서대문구","대신동","5"
"20151202","수","14","서울특별시","서초구","서초동","5"
"20151202","수","14","서울특별시","송파구","신천동","5"
"20151202","수","14","서울특별시","송파구","문정동","5"
"20151202","수","14","서울특별시","은평구","구산동","5"
"20151202","수","14","서울특별시","종로구","서린동","5"
"20151202","수","15","서울특별시","강남구","삼성동","5"
"20151202","수","15","서울특별시","강남구","역삼동","5"
"20151202","수","15","서울특별시","강남구","수서동","5"
"20151202","수","15","서울특별시","강남구","논현동","5"
"20151202","수","15","서울특별시","강동구","길동","5"
"20151202","수","15","서울특별시","강서구","등촌동","5"
"20151202","수","15","서울특별시","도봉구","창동","5"
"20151202","수","15","서울특별시","동대문구","제기동","5"
"20151202","수","15","서울특별시","마포구","상암동","5"
"20151202","수","15","서울특별시","서대문구","홍제동","5"
"20151202","수","15","서울특별시","서초구","양재동","5"
"20151202","수","15","서울특별시","성동구","성수동2가","5"
"20151202","수","15","서울특별시","송파구","장지동","5"
"20151202","수","15","서울특별시","영등포구","여의도동","5"
"20151202","수","15","서울특별시","은평구","응암동","5"
"20151202","수","16","서울특별시","강남구","삼성동","5"
"20151202","수","16","서울특별시","강남구","청담동","5"
"20151202","수","16","서울특별시","강서구","등촌동","5"
"20151202","수","16","서울특별시","강서구","화곡동","5"
